," 04 Eb Through #1",,,,,,," 04 Eb Through #3",,,,,,," 07 Eb Left Turn #1",,,,,,," 07 Eb Left Turn #2",,,,,,," 04 Eb Through #1",,," 04 Eb Through #3",,," 07 Eb Left Turn #1",,," 07 Eb Left Turn #2",,
05/29/2020 14:25:00.00,2,13.5,1.3,1,1,0,0,6,20.7,4.4,3,3,0,0,10,15.4,5.3,0,10,0,0,8,14.375,9.9615384615,0,8,0,0,2,0,0,4,2,0,8,2,0,4,2,2
05/29/2020 14:30:00.00,10,20.3,7.9,6,4,0,0,6,16.8,9.9,5,1,0,0,10,14.1,10.3,0,10,0,0,7,13,3.7878787879,0,7,0,0,6,3,1,1,1,4,5,3,2,6,1,0
05/29/2020 14:35:00.00,20,19.7,8.3,3,17,0,0,11,18.0,6.8,9,2,0,0,7,16.3,2.7,0,7,0,0,9,15.8888888889,7.0212765957,0,9,0,0,14,6,0,4,5,2,6,1,0,3,4,2
05/29/2020 14:40:00.00,17,17.8,6.2,2,15,0,0,15,16.8,5.0,11,4,0,0,7,14.1,2.0,0,7,0,0,9,13,2.5,1,8,0,0,14,3,0,12,2,1,7,0,0,8,1,0
05/29/2020 14:45:00.00,10,22.7,3.9,4,6,0,0,11,16.2,5.1,6,5,0,0,13,13.1,4.7,0,13,0,0,8,12.125,4.0476190476,0,8,0,0,8,2,0,7,3,1,11,2,0,7,0,1
05/29/2020 14:50:00.00,8,21.9,3.1,3,5,0,0,5,17.4,2.1,4,1,0,0,13,13.6,4.1,1,12,0,0,13,14.7692307692,4.3333333333,0,13,0,0,8,0,0,3,2,0,13,0,0,13,0,0
05/29/2020 14:55:00.00,4,15.5,2.5,0,4,0,0,8,13.8,3.6,6,2,0,0,8,16.9,3.4,0,8,0,0,10,14,4.6,0,10,0,0,3,1,0,6,2,0,8,0,0,10,0,0
05/29/2020 15:00:00.00,9,19.2,4.7,1,8,0,0,6,15.7,3.6,2,4,0,0,14,14.7,5.3,0,14,0,0,9,14.2222222222,3.7105263158,0,9,0,0,6,3,0,1,5,0,13,1,0,7,2,0
05/29/2020 15:05:00.00,14,17.9,5.8,5,9,0,0,7,13.7,3.4,6,1,0,0,9,12.9,2.7,0,9,0,0,10,14.3,5.875,0,10,0,0,12,2,0,4,3,0,9,0,0,9,0,1
05/29/2020 15:10:00.00,10,16.7,8.8,3,7,0,0,1,16.0,2.4,0,1,0,0,3,8.3,1.5,0,3,0,0,8,14.75,4.3181818182,0,8,0,0,6,4,0,0,0,1,3,0,0,8,0,0
05/29/2020 15:15:00.00,5,20.4,5.0,1,4,0,0,6,19.2,5.2,5,1,0,0,6,12.0,3.1,0,6,0,0,7,13,4.2083333333,0,7,0,0,3,1,1,2,4,0,6,0,0,7,0,0
05/29/2020 15:20:00.00,9,15.8,3.8,5,4,0,0,10,16.0,3.8,8,2,0,0,13,13.2,3.1,0,13,0,0,14,14.5714285714,4.3043478261,0,14,0,0,6,3,0,9,1,0,13,0,0,14,0,0
05/29/2020 15:25:00.00,6,15.2,5.7,2,4,0,0,4,15.0,2.8,3,1,0,0,5,16.2,2.8,0,5,0,0,9,15.8888888889,6.125,0,9,0,0,5,0,1,4,0,0,5,0,0,8,1,0
05/29/2020 15:30:00.00,7,13.7,2.9,2,5,0,0,5,19.2,2.5,5,0,0,0,12,13.2,4.1,0,12,0,0,12,12.5,4.7777777778,0,12,0,0,7,0,0,5,0,0,12,0,0,12,0,0
05/29/2020 15:35:00.00,12,17.8,4.8,4,8,0,0,12,19.2,4.8,11,1,0,0,11,16.2,2.8,0,11,0,0,12,16.0833333333,3.914893617,0,12,0,0,8,3,1,9,3,0,11,0,0,12,0,0
05/29/2020 15:40:00.00,8,16.6,6.1,4,4,0,0,2,12.5,1.4,0,2,0,0,8,14.5,4.0,0,8,0,0,7,10.1428571429,7.6,0,7,0,0,5,3,0,2,0,0,8,0,0,4,2,1
05/29/2020 15:45:00.00,10,18.0,5.4,3,7,0,0,7,15.0,4.0,4,3,0,0,6,12.2,2.1,0,6,0,0,10,14,4.4242424242,0,10,0,0,8,2,0,6,0,1,6,0,0,9,1,0
05/29/2020 15:50:00.00,12,16.7,4.5,2,10,0,0,11,15.9,4.4,6,5,0,0,15,16.4,3.4,1,14,0,0,11,16.5454545455,3.6530612245,0,11,0,0,8,4,0,7,4,0,15,0,0,10,1,0
05/29/2020 15:55:00.00,7,17.0,2.6,4,3,0,0,10,15.5,3.1,6,4,0,0,13,15.4,3.9,0,13,0,0,14,15.2142857143,4.7954545455,0,14,0,0,6,1,0,10,0,0,13,0,0,14,0,0
05/29/2020 16:00:00.00,9,18.8,4.6,2,7,0,0,2,9.0,0.8,1,1,0,0,11,17.5,5.7,1,10,0,0,12,14.75,4.7058823529,0,12,0,0,8,1,0,2,0,0,8,3,0,11,1,0
05/29/2020 16:05:00.00,8,19.6,3.2,2,6,0,0,9,12.1,3.3,2,7,0,0,15,14.2,5.1,0,15,0,0,12,15,3.75,1,11,0,0,6,2,0,6,3,0,14,1,0,11,1,0
05/29/2020 16:10:00.00,12,14.3,7.9,5,7,0,0,6,12.5,2.8,3,3,0,0,9,14.7,3.5,0,9,0,0,5,12,2.46875,0,5,0,0,8,3,1,6,0,0,9,0,0,4,1,0
05/29/2020 16:15:00.00,14,20.6,6.5,8,6,0,0,7,20.3,2.8,6,1,0,0,4,13.8,2.2,0,4,0,0,13,16,5.5263157895,0,13,0,0,8,6,0,7,0,0,3,1,0,10,3,0
05/29/2020 16:20:00.00,10,17.6,3.1,2,8,0,0,5,15.8,2.2,5,0,0,0,11,13.4,4.3,1,10,0,0,15,12.6,4.5365853659,0,15,0,0,9,1,0,4,1,0,10,0,1,15,0,0
05/29/2020 16:25:00.00,12,15.7,6.2,1,11,0,0,9,16.3,3.6,7,2,0,0,5,13.8,4.6,0,5,0,0,14,15.5,6.4,0,14,0,0,9,2,1,8,1,0,2,2,1,12,1,1
05/29/2020 16:30:00.00,9,15.9,4.7,4,5,0,0,10,16.6,4.3,7,3,0,0,7,13.0,3.6,0,7,0,0,8,14.75,4.1470588235,0,8,0,0,7,2,0,8,2,0,5,2,0,6,2,0
05/29/2020 16:35:00.00,13,18.0,3.8,5,8,0,0,11,20.1,3.4,8,3,0,0,14,13.6,3.6,0,14,0,0,17,14.8823529412,4.2807017544,0,17,0,0,9,4,0,9,2,0,13,1,0,16,3,0
05/29/2020 16:40:00.00,10,23.7,5.7,3,7,0,0,7,16.1,4.9,3,4,0,0,6,12.2,2.6,0,6,0,0,8,9.5,3,0,8,0,0,7,3,0,3,4,0,6,0,0,7,1,0
05/29/2020 16:45:00.00,6,14.3,2.2,1,5,0,0,10,18.0,4.2,7,3,0,0,10,13.0,3.2,0,10,0,0,14,13.2142857143,6.275,1,13,0,0,5,1,0,7,3,0,10,0,0,12,2,0
05/29/2020 16:50:00.00,6,13.2,3.8,2,4,0,0,7,15.1,3.1,6,1,0,0,6,11.7,2.3,0,6,0,0,12,16,6.064516129,0,12,0,0,4,1,1,6,1,0,6,0,0,11,1,0
05/29/2020 16:55:00.00,12,20.2,5.3,6,6,0,0,8,22.6,3.8,6,2,0,0,6,11.8,2.1,0,6,0,0,10,13.4,3.8888888889,0,10,0,0,10,2,0,6,2,0,6,0,0,10,0,0
05/29/2020 17:00:00.00,6,21.5,2.9,5,1,0,0,9,15.4,2.9,6,3,0,0,8,14.6,3.0,0,8,0,0,13,17,5.8333333333,0,13,0,0,5,1,0,8,1,0,8,0,0,11,2,0
05/29/2020 17:05:00.00,10,17.2,4.1,5,5,0,0,11,15.6,4.2,11,0,0,0,11,14.8,3.7,0,11,0,0,12,15.25,4.0454545455,0,12,0,0,8,2,0,9,2,0,10,1,0,11,1,0
05/29/2020 17:10:00.00,4,19.3,4.6,2,2,0,0,3,13.0,1.7,3,0,0,0,11,15.7,4.4,0,11,0,0,14,16.2857142857,5.25,0,14,0,0,3,0,1,2,1,0,9,2,0,14,0,0
05/29/2020 17:15:00.00,5,12.0,1.3,0,5,0,0,4,10.5,1.8,2,2,0,0,15,16.1,5.5,0,15,0,0,12,14.3333333333,4.9166666667,0,12,0,0,5,0,0,3,1,0,15,0,0,12,0,0
05/29/2020 17:20:00.00,12,15.9,3.8,2,10,0,0,8,16.9,3.3,5,3,0,0,11,15.5,2.9,0,11,0,0,11,13.6363636364,3.0714285714,1,10,0,0,11,1,0,5,3,0,11,0,0,11,0,0
05/29/2020 17:25:00.00,7,16.1,4.3,2,5,0,0,2,10.5,1.1,2,0,0,0,7,10.3,3.3,0,7,0,0,11,13.2727272727,6.0740740741,0,11,0,0,5,2,0,2,0,0,7,0,0,10,1,0
05/29/2020 17:30:00.00,10,16.4,2.5,3,7,0,0,11,17.6,3.0,8,3,0,0,15,15.7,3.5,0,15,0,0,18,15.4444444444,5.7777777778,0,18,0,0,9,1,0,10,1,0,15,0,0,15,3,0
05/29/2020 17:35:00.00,13,12.8,3.2,5,8,0,0,9,14.2,4.3,6,3,0,0,10,12.2,3.5,0,10,0,0,8,15.125,2.625,0,8,0,0,13,0,0,7,2,0,9,1,0,8,0,0
05/29/2020 17:40:00.00,7,16.3,3.3,1,6,0,0,4,9.8,2.0,1,3,0,0,6,12.0,2.7,0,6,0,0,10,14.4,9.2592592593,0,10,0,0,7,0,0,3,1,0,6,0,0,9,0,1
05/29/2020 17:45:00.00,14,17.0,5.1,4,10,0,0,10,16.7,2.7,7,3,0,0,8,12.9,1.9,0,8,0,0,11,12.7272727273,3.0930232558,0,11,0,0,13,0,1,10,0,0,8,0,0,11,0,0
05/29/2020 17:50:00.00,10,13.6,3.9,4,6,0,0,6,18.7,3.5,5,1,0,0,6,11.0,2.0,0,6,0,0,9,15.2222222222,4.2580645161,0,9,0,0,8,2,0,4,2,0,6,0,0,8,1,0
05/29/2020 17:55:00.00,5,10.8,1.5,2,3,0,0,7,15.6,2.6,3,4,0,0,11,15.9,3.3,0,11,0,0,13,14.4615384615,4.5277777778,0,13,0,0,5,0,0,6,1,0,11,0,0,12,1,0
05/29/2020 18:00:00.00,7,12.7,2.5,2,5,0,0,10,13.6,7.4,7,3,0,0,12,14.5,4.8,0,12,0,0,8,15,3.5945945946,0,8,0,0,7,0,0,6,2,2,11,1,0,7,1,0
05/29/2020 18:05:00.00,20,18.1,6.3,14,6,0,0,9,14.6,3.6,9,0,0,0,7,11.9,2.3,0,7,0,0,9,13.5555555556,3.0222222222,0,9,0,0,18,2,0,7,2,0,7,0,0,8,1,0
05/29/2020 18:10:00.00,8,22.6,2.7,7,1,0,0,5,18.2,1.3,4,1,0,0,12,14.4,3.6,0,12,0,0,19,16.3684210526,6.8636363636,0,19,0,0,7,1,0,5,0,0,10,2,0,16,3,0
05/29/2020 18:15:00.00,6,11.8,2.1,0,6,0,0,8,11.8,5.7,8,0,0,0,6,13.2,2.3,1,5,0,0,12,15.4166666667,4.84375,0,12,0,0,5,1,0,5,2,1,6,0,0,12,0,0
05/29/2020 18:20:00.00,12,13.5,3.1,6,6,0,0,13,13.5,4.2,11,2,0,0,8,12.6,2.2,0,8,0,0,16,13.5,4.5714285714,1,15,0,0,11,1,0,11,2,0,7,1,0,14,2,0
05/29/2020 18:25:00.00,16,17.4,7.5,14,2,0,0,8,14.3,5.3,4,4,0,0,10,17.7,3.6,0,10,0,0,6,7.3333333333,6.15,1,5,0,0,14,1,1,5,2,1,10,0,0,4,0,2
05/29/2020 18:30:00.00,11,17.5,5.1,6,5,0,0,4,13.0,2.0,4,0,0,0,7,11.1,3.0,0,7,0,0,9,13.6666666667,3.7741935484,1,8,0,0,10,1,0,4,0,0,6,1,0,8,0,1
05/29/2020 18:35:00.00,10,14.0,5.8,9,1,0,0,1,12.0,0.7,0,1,0,0,12,14.3,4.7,0,12,0,0,11,14.5454545455,6.0294117647,0,11,0,0,8,1,1,0,1,0,11,1,0,6,5,0
05/29/2020 18:40:00.00,7,18.7,3.7,5,2,0,0,9,20.7,3.7,5,4,0,0,10,13.1,3.4,0,10,0,0,12,13.25,3.4473684211,0,12,0,0,5,1,1,8,0,1,10,0,0,10,2,0
05/29/2020 18:45:00.00,14,22.5,6.9,11,3,0,0,3,11.3,1.3,3,0,0,0,9,15.7,4.0,0,9,0,0,8,12.75,1.9117647059,0,8,0,0,10,4,0,2,1,0,8,1,0,8,0,0
05/29/2020 18:50:00.00,8,17.1,3.1,5,3,0,0,4,11.3,3.2,3,1,0,0,7,12.6,2.5,0,7,0,0,12,15,4.8064516129,0,12,0,0,7,1,0,1,3,0,7,0,0,11,1,0
05/29/2020 18:55:00.00,8,12.3,3.7,6,2,0,0,1,45.0,1.0,1,0,0,0,1,9.0,0.4,0,1,0,0,6,11.5,5.1875,0,6,0,0,8,0,0,1,0,0,1,0,0,5,1,0
05/29/2020 19:00:00.00,7,15.3,3.0,4,3,0,0,8,10.8,2.2,8,0,0,0,13,13.2,5.7,0,13,0,0,12,13,5.075,0,12,0,0,6,1,0,8,0,0,12,1,0,10,2,0
05/29/2020 19:05:00.00,15,15.1,3.7,5,10,0,0,7,9.3,2.0,2,5,0,0,7,9.4,1.8,0,7,0,0,9,11.4444444444,3.7631578947,0,9,0,0,14,1,0,6,1,0,7,0,0,7,1,1
05/29/2020 19:10:00.00,12,16.0,10.4,6,6,0,0,4,13.3,3.8,3,1,0,0,4,11.3,3.2,0,4,0,0,5,12.8,4.88,0,5,0,0,7,4,1,3,0,1,3,0,1,3,2,0
05/29/2020 19:15:00.00,4,17.0,1.3,3,1,0,0,3,28.7,2.2,2,1,0,0,8,16.3,5.2,0,8,0,0,11,13.2727272727,7.6153846154,0,11,0,0,4,0,0,3,0,0,5,3,0,8,3,0
05/29/2020 19:20:00.00,5,14.2,5.0,1,4,0,0,1,12.0,1.8,0,1,0,0,9,15.0,7.9,0,9,0,0,9,15.1111111111,12.3333333333,0,9,0,0,3,1,1,0,0,1,5,4,0,1,7,1
05/29/2020 19:25:00.00,17,16.1,5.6,7,10,0,0,10,17.8,4.2,9,1,0,0,11,17.0,3.3,0,11,0,0,5,16.4,2.511627907,0,5,0,0,14,3,0,6,3,1,11,0,0,2,3,0
05/29/2020 19:30:00.00,2,26.5,1.5,0,2,0,0,5,13.4,2.8,5,0,0,0,6,10.8,3.0,0,6,0,0,9,11.1111111111,6.8636363636,0,9,0,0,1,1,0,5,0,0,6,0,0,7,2,0
05/29/2020 19:35:00.00,9,14.7,5.0,1,8,0,0,10,13.0,3.3,8,2,0,0,7,15.7,3.5,0,7,0,0,8,14,6.7941176471,0,8,0,0,5,4,0,10,0,0,6,1,0,1,6,1
05/29/2020 19:40:00.00,12,14.3,6.2,3,9,0,0,8,11.1,4.5,8,0,0,0,6,15.7,2.8,0,6,0,0,5,16.6,2.1935483871,0,5,0,0,8,4,0,6,1,1,6,0,0,5,0,0
05/29/2020 19:45:00.00,4,28.8,3.0,3,1,0,0,3,24.3,1.7,3,0,0,0,6,12.2,4.3,0,6,0,0,7,13.1428571429,6.2,0,7,0,0,3,1,0,3,0,0,5,1,0,5,2,0
05/29/2020 19:50:00.00,3,12.3,2.1,0,3,0,0,0,0.0,0.0,0,0,0,0,11,13.8,7.1,0,11,0,0,11,13.8181818182,5.6,0,11,0,0,3,0,0,0,0,0,9,2,0,11,0,0
05/29/2020 19:55:00.00,4,14.5,3.3,2,2,0,0,1,32.0,1.0,0,1,0,0,8,12.9,5.5,0,8,0,0,11,12.4545454545,8.75,0,11,0,0,2,2,0,0,1,0,8,0,0,9,1,1
05/29/2020 20:00:00.00,5,13.0,11.5,2,3,0,0,2,9.5,2.8,1,1,0,0,4,15.8,4.2,0,4,0,0,3,13,3.9285714286,0,3,0,0,2,2,1,1,1,0,4,0,0,2,1,0
05/29/2020 20:05:00.00,11,23.2,4.8,4,7,0,0,4,11.8,2.4,2,2,0,0,6,12.7,3.5,0,6,0,0,10,11.3,4.3548387097,1,9,0,0,10,1,0,2,2,0,6,0,0,9,1,0
05/29/2020 20:10:00.00,6,14.0,3.2,2,4,0,0,2,16.0,1.8,2,0,0,0,6,11.8,3.8,0,6,0,0,12,13.9166666667,6.8846153846,0,12,0,0,6,0,0,0,2,0,5,1,0,12,0,0
05/29/2020 20:15:00.00,5,13.4,4.1,4,1,0,0,2,10.0,0.9,2,0,0,0,4,14.3,3.4,0,4,0,0,7,13.8571428571,7.3333333333,0,7,0,0,5,0,0,2,0,0,4,0,0,5,2,0
05/29/2020 20:20:00.00,2,10.5,2.0,0,2,0,0,4,20.8,4.6,4,0,0,0,3,13.3,4.2,0,3,0,0,6,13.6666666667,5.9333333333,0,6,0,0,2,0,0,3,1,0,2,1,0,6,0,0
05/29/2020 20:25:00.00,7,21.3,8.2,5,2,0,0,2,14.0,2.4,2,0,0,0,5,13.2,3.8,0,5,0,0,4,18,4.7222222222,0,4,0,0,4,3,0,1,1,0,5,0,0,2,2,0
05/29/2020 20:30:00.00,4,24.8,6.1,3,1,0,0,3,13.0,5.5,2,1,0,0,4,12.8,6.2,0,4,0,0,2,17,2.5384615385,0,2,0,0,3,1,0,0,3,0,2,2,0,2,0,0
05/29/2020 20:35:00.00,4,17.5,4.6,1,3,0,0,1,15.0,1.5,1,0,0,0,3,9.7,3.1,0,3,0,0,9,13.4444444444,10.9411764706,0,9,0,0,2,2,0,0,1,0,3,0,0,6,3,0
05/29/2020 20:40:00.00,9,19.7,13.0,5,4,0,0,6,20.5,9.7,4,2,0,0,1,11.0,1.1,0,1,0,0,2,12.5,4.9444444444,1,1,0,0,1,8,0,2,2,2,1,0,0,0,1,1
05/29/2020 20:45:00.00,5,9.2,7.7,2,3,0,0,2,9.0,7.2,2,0,0,0,1,10.0,0.9,0,1,0,0,7,14.7142857143,11.1333333333,0,7,0,0,2,2,1,0,1,1,1,0,0,4,2,1
05/29/2020 20:50:00.00,2,12.5,2.6,0,2,0,0,5,16.0,7.1,4,1,0,0,4,11.8,3.9,0,4,0,0,9,13.7777777778,8.8,0,9,0,0,0,2,0,0,5,0,2,2,0,6,3,0
05/29/2020 20:55:00.00,3,11.0,3.6,1,2,0,0,3,10.0,3.1,3,0,0,0,5,14.8,6.5,0,5,0,0,6,16.1666666667,11.2352941176,0,6,0,0,2,1,0,1,2,0,2,3,0,3,2,1
05/29/2020 21:00:00.00,5,13.4,7.5,0,5,0,0,2,12.0,2.8,1,1,0,0,5,12.2,7.1,1,4,0,0,3,11.6666666667,4.1333333333,0,3,0,0,2,2,1,1,1,0,3,2,0,1,2,0
05/29/2020 21:05:00.00,6,10.3,3.4,3,3,0,0,3,8.7,2.0,3,0,0,0,3,13.0,2.0,0,3,0,0,3,10.3333333333,1.6,0,3,0,0,6,0,0,3,0,0,3,0,0,3,0,0
05/29/2020 21:10:00.00,5,15.8,4.2,2,3,0,0,2,11.5,0.8,0,2,0,0,5,17.2,6.6,0,5,0,0,5,12.4,3.5294117647,0,5,0,0,5,0,0,2,0,0,3,1,1,4,1,0
05/29/2020 21:15:00.00,4,23.3,7.8,2,2,0,0,2,10.0,6.1,1,1,0,0,3,6.0,2.0,0,3,0,0,3,11.3333333333,3.3333333333,0,3,0,0,3,0,1,1,0,1,3,0,0,2,1,0
05/29/2020 21:20:00.00,7,20.0,10.5,2,5,0,0,3,17.7,9.6,2,1,0,0,2,11.5,1.4,0,2,0,0,6,10.8333333333,7,0,6,0,0,5,0,2,1,0,2,2,0,0,4,1,1
05/29/2020 21:25:00.00,2,8.0,4.7,1,1,0,0,0,0.0,0.0,0,0,0,0,2,9.5,3.3,0,2,0,0,3,12.6666666667,14.5714285714,0,3,0,0,1,1,0,0,0,0,2,0,0,2,0,1
05/29/2020 21:30:00.00,3,8.3,2.1,2,1,0,0,5,10.8,2.9,3,2,0,0,3,15.0,2.9,0,3,0,0,3,18.3333333333,1.5,0,3,0,0,3,0,0,5,0,0,2,1,0,3,0,0
05/29/2020 21:35:00.00,5,11.4,4.4,2,3,0,0,1,9.0,0.8,1,0,0,0,2,8.5,1.7,0,2,0,0,4,9.75,3.0833333333,0,4,0,0,5,0,0,1,0,0,2,0,0,4,0,0
05/29/2020 21:40:00.00,3,30.7,2.0,2,1,0,0,0,0.0,0.0,0,0,0,0,3,15.7,2.3,0,3,0,0,6,12.5,4.25,0,6,0,0,3,0,0,0,0,0,3,0,0,6,0,0
05/29/2020 21:45:00.00,2,10.0,2.4,2,0,0,0,0,0.0,0.0,0,0,0,0,2,8.0,3.7,0,2,0,0,3,13.6666666667,3.8571428571,0,3,0,0,2,0,0,0,0,0,2,0,0,3,0,0
05/29/2020 21:50:00.00,2,13.0,1.7,0,2,0,0,4,12.0,3.1,2,2,0,0,1,11.0,0.7,0,1,0,0,3,12,2.7,0,3,0,0,2,0,0,4,0,0,1,0,0,3,0,0
05/29/2020 21:55:00.00,3,17.0,1.7,1,2,0,0,5,14.4,6.0,2,3,0,0,2,7.0,1.4,0,2,0,0,4,9.5,5.2142857143,0,4,0,0,3,0,0,4,0,1,2,0,0,3,0,1
05/29/2020 22:00:00.00,3,9.7,2.1,2,1,0,0,2,5.5,2.6,1,1,0,0,4,8.8,8.9,0,4,0,0,5,8.8,2.7142857143,0,5,0,0,3,0,0,1,1,0,3,0,1,5,0,0
05/29/2020 22:05:00.00,6,9.0,8.0,3,2,1,0,6,16.8,3.0,4,2,0,0,3,8.0,6.4,0,3,0,0,2,9.5,0.8235294118,0,2,0,0,5,0,1,6,0,0,2,0,1,2,0,0
05/29/2020 22:10:00.00,6,11.3,6.1,3,3,0,0,0,0.0,0.0,0,0,0,0,3,11.0,7.5,0,3,0,0,2,9,9.5454545455,0,2,0,0,6,0,0,0,0,0,1,1,1,1,0,1
05/29/2020 22:15:00.00,8,18.9,4.9,2,6,0,0,4,14.5,1.9,4,0,0,0,0,0.0,0.0,0,0,0,0,6,12.5,2.5,2,4,0,0,8,0,0,4,0,0,0,0,0,6,0,0
05/29/2020 22:20:00.00,2,10.0,1.6,2,0,0,0,3,15.0,17.4,3,0,0,0,3,7.7,4.1,0,3,0,0,1,9,0.7777777778,0,1,0,0,2,0,0,1,0,2,2,1,0,1,0,0
05/29/2020 22:25:00.00,2,11.0,1.3,1,1,0,0,3,16.7,2.2,1,2,0,0,3,7.7,3.1,0,3,0,0,3,8.6666666667,2.1818181818,0,3,0,0,2,0,0,3,0,0,3,0,0,3,0,0
05/29/2020 22:30:00.00,4,8.8,3.9,2,2,0,0,1,11.0,0.9,0,1,0,0,1,11.0,1.3,0,1,0,0,2,8.5,2.125,0,2,0,0,4,0,0,1,0,0,1,0,0,2,0,0
05/29/2020 22:35:00.00,2,9.5,2.0,1,1,0,0,2,8.0,2.0,0,2,0,0,1,6.0,7.0,0,1,0,0,2,7.5,2,0,2,0,0,2,0,0,2,0,0,0,0,1,2,0,0
05/29/2020 22:40:00.00,2,8.0,6.6,0,2,0,0,2,8.0,1.4,1,1,0,0,2,7.0,10.5,0,2,0,0,4,10.25,3.1,0,4,0,0,1,0,1,2,0,0,1,0,1,4,0,0
05/29/2020 22:45:00.00,3,8.0,3.4,2,1,0,0,0,0.0,0.0,0,0,0,0,2,10.0,3.3,1,1,0,0,2,11.5,2.4285714286,0,2,0,0,3,0,0,0,0,0,2,0,0,2,0,0
05/29/2020 22:50:00.00,2,7.5,2.6,0,2,0,0,2,9.0,3.3,2,0,0,0,2,10.0,9.6,0,2,0,0,3,16.3333333333,3.6666666667,0,3,0,0,2,0,0,2,0,0,1,0,1,3,0,0
05/29/2020 22:55:00.00,1,10.0,1.0,1,0,0,0,1,10.0,1.4,0,1,0,0,2,23.0,3.3,0,2,0,0,3,8.6666666667,3,0,3,0,0,1,0,0,1,0,0,2,0,0,3,0,0
05/29/2020 23:00:00.00,3,7.7,3.0,2,1,0,0,1,7.0,1.1,1,0,0,0,2,7.5,3.0,0,2,0,0,3,9.6666666667,3.7777777778,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0
05/29/2020 23:05:00.00,0,0.0,0.0,0,0,0,0,1,9.0,2.2,1,0,0,0,2,10.5,2.8,0,2,0,0,3,9.6666666667,4,0,3,0,0,0,0,0,1,0,0,2,0,0,3,0,0
05/29/2020 23:10:00.00,1,11.0,1.2,1,0,0,0,0,0.0,0.0,0,0,0,0,3,9.0,4.5,0,3,0,0,2,13,2.3333333333,0,2,0,0,1,0,0,0,0,0,3,0,0,2,0,0
05/29/2020 23:15:00.00,1,11.0,0.9,0,1,0,0,2,7.0,2.1,2,0,0,0,3,8.3,3.4,0,3,0,0,2,7.5,6.625,0,2,0,0,1,0,0,2,0,0,3,0,0,1,0,1
05/29/2020 23:20:00.00,1,7.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/29/2020 23:25:00.00,2,24.5,4.6,2,0,0,0,1,6.0,2.6,1,0,0,0,1,8.0,1.4,0,1,0,0,1,10,2,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0
05/29/2020 23:30:00.00,3,14.0,3.0,0,3,0,0,0,0.0,0.0,0,0,0,0,2,6.0,4.1,0,2,0,0,4,8.5,3.1111111111,0,4,0,0,3,0,0,0,0,0,1,1,0,4,0,0
05/29/2020 23:35:00.00,2,21.0,2.8,0,2,0,0,2,9.0,4.3,2,0,0,0,0,0.0,0.0,0,0,0,0,2,7,2.3333333333,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0
05/29/2020 23:40:00.00,2,20.0,2.5,1,1,0,0,2,8.5,2.5,2,0,0,0,1,7.0,3.3,0,1,0,0,3,9.6666666667,3,0,3,0,0,2,0,0,2,0,0,0,1,0,3,0,0
05/29/2020 23:45:00.00,1,12.0,1.8,0,1,0,0,0,0.0,0.0,0,0,0,0,1,10.0,1.8,0,1,0,0,2,8,4.25,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0
05/29/2020 23:50:00.00,2,13.0,2.3,0,2,0,0,1,30.0,2.2,0,1,0,0,1,9.0,1.7,0,1,0,0,2,8,10.5,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,1
05/29/2020 23:55:00.00,1,30.0,2.5,0,1,0,0,2,9.0,5.8,1,1,0,0,0,0.0,0.0,0,0,0,0,1,6,1.75,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0
05/30/2020 00:00:00.00,4,16.0,8.6,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,8,11.2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1
05/30/2020 00:05:00.00,2,28.0,3.5,1,1,0,0,1,7.0,1.8,1,0,0,0,0,0.0,0.0,0,0,0,0,1,8,1.75,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0
05/30/2020 00:10:00.00,1,9.0,1.8,0,1,0,0,1,8.0,1.8,1,0,0,0,1,8.0,1.8,0,1,0,0,1,8,1.75,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
05/30/2020 00:15:00.00,2,11.5,6.7,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,8,2.3333333333,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 00:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 00:25:00.00,1,30.0,3.3,0,1,0,0,1,8.0,2.3,1,0,0,0,0,0.0,0.0,0,0,0,0,1,9,2.3333333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
05/30/2020 00:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,8,8.5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
