," 04 Eb Through #1",,," 04 Eb Through #3",,," 07 Eb Left Turn #1",,," 07 Eb Left Turn #2",
05/31/2020 22:20:00.00,1,68,,2,94,,0,34,,1,93
05/31/2020 22:25:00.00,2,70,,1,95,,0,34,,0,93
05/31/2020 22:30:00.00,0,70,,0,95,,0,34,,0,93
05/31/2020 22:35:00.00,0,70,,0,95,,0,34,,1,94
05/31/2020 22:40:00.00,1,71,,0,95,,0,34,,0,94
05/31/2020 22:45:00.00,0,71,,0,95,,0,34,,0,94
05/31/2020 22:50:00.00,0,71,,0,95,,0,34,,0,94
05/31/2020 22:55:00.00,0,71,,0,95,,0,34,,0,94
05/31/2020 23:00:00.00,0,71,,0,95,,0,34,,0,94
05/31/2020 23:05:00.00,1,72,,0,95,,0,34,,0,94
05/31/2020 23:10:00.00,0,72,,0,95,,0,34,,0,94
05/31/2020 23:15:00.00,0,72,,0,95,,0,34,,0,94
05/31/2020 23:20:00.00,0,72,,0,95,,0,34,,0,94
05/31/2020 23:25:00.00,0,72,,0,95,,0,34,,0,94
05/31/2020 23:30:00.00,1,73,,1,96,,0,34,,0,94
05/31/2020 23:35:00.00,0,73,,0,96,,0,34,,0,94
05/31/2020 23:40:00.00,0,73,,0,96,,0,34,,0,94
05/31/2020 23:45:00.00,0,73,,0,96,,0,34,,0,94
05/31/2020 23:50:00.00,0,73,,0,96,,0,34,,0,94
05/31/2020 23:55:00.00,0,73,,0,96,,0,34,,0,94
06/01/2020 00:00:00.00,0,73,,0,96,,0,34,,0,94

