," 04 Eb Through #1",,,,,,," 04 Eb Through #3",,,,,,," 07 Eb Left Turn #1",,,,,,," 07 Eb Left Turn #2",,,,,,," 04 Eb Through #1",,," 04 Eb Through #3",,," 07 Eb Left Turn #1",,," 07 Eb Left Turn #2",,
07/28/2020 07:45:00.00,5,18.8,5.1,2,3,0,0,3,23.7,4.3,2,1,0,0,7,15.6,3.2,0,7,0,0,7,15,5.3636363636,0,7,0,0,3,2,0,0,2,1,6,1,0,6,1,0
07/28/2020 07:50:00.00,3,23.3,3.4,1,2,0,0,6,22.5,5.4,5,1,0,0,5,17.6,5.5,0,5,0,0,7,13,7.380952381,0,7,0,0,1,2,0,4,2,0,3,2,0,3,4,0
07/28/2020 07:55:00.00,2,13.5,3.6,2,0,0,0,2,20.0,4.7,1,1,0,0,2,11.0,3.8,0,2,0,0,6,14.1666666667,10.9166666667,0,6,0,0,1,1,0,0,2,0,1,0,1,2,4,0
07/28/2020 08:00:00.00,2,21.5,4.7,0,2,0,0,0,0.0,0.0,0,0,0,0,6,12.2,11.2,0,6,0,0,4,15,7.9166666667,0,4,0,0,0,2,0,0,0,0,4,2,0,0,4,0
07/28/2020 08:05:00.00,1,14.0,3.3,0,1,0,0,1,12.0,1.3,1,0,0,0,6,13.7,9.9,0,6,0,0,4,14,7.4166666667,1,3,0,0,0,0,1,1,0,0,4,2,0,1,3,0
07/28/2020 08:10:00.00,3,15.7,3.7,1,2,0,0,6,14.8,5.0,3,3,0,0,12,14.4,6.4,0,12,0,0,9,14.6666666667,7.8,0,9,0,0,1,1,1,1,5,0,9,3,0,6,1,2
07/28/2020 08:15:00.00,3,15.7,7.8,1,2,0,0,0,0.0,0.0,0,0,0,0,3,14.3,6.9,0,3,0,0,2,10.5,4.125,0,2,0,0,2,1,0,0,0,0,2,1,0,2,0,0
07/28/2020 08:20:00.00,2,13.0,1.5,0,2,0,0,11,17.2,9.1,5,6,0,0,4,12.5,3.3,0,4,0,0,7,13.5714285714,6.4166666667,0,7,0,0,1,1,0,7,4,0,2,2,0,3,4,0
07/28/2020 08:25:00.00,2,11.5,5.3,1,1,0,0,2,14.0,9.4,1,1,0,0,2,14.0,2.5,0,2,0,0,2,13.5,8.625,1,1,0,0,1,1,0,0,1,1,2,0,0,0,1,1
07/28/2020 08:30:00.00,6,15.7,8.0,4,2,0,0,1,14.0,1.9,0,1,0,0,4,12.5,8.3,0,4,0,0,5,12.4,4.9375,0,5,0,0,3,3,0,0,1,0,2,1,1,5,0,0
07/28/2020 08:35:00.00,5,18.4,5.2,4,1,0,0,3,14.0,3.7,3,0,0,0,5,14.2,5.1,0,5,0,0,6,14.5,4.1052631579,1,5,0,0,4,1,0,2,1,0,4,1,0,6,0,0
07/28/2020 08:40:00.00,7,17.7,5.7,2,5,0,0,2,22.0,1.5,2,0,0,0,7,12.4,6.6,0,7,0,0,6,12.5,6.9545454545,0,6,0,0,5,2,0,2,0,0,5,2,0,3,2,1
07/28/2020 08:45:00.00,6,27.8,10.0,5,1,0,0,7,26.4,10.6,2,5,0,0,4,14.3,3.5,0,4,0,0,5,13,5.6363636364,0,5,0,0,3,1,2,3,2,2,3,1,0,3,1,1
07/28/2020 08:50:00.00,8,18.0,6.4,2,6,0,0,3,18.0,4.8,3,0,0,0,5,16.2,3.0,1,4,0,0,8,17,6.6666666667,1,7,0,0,6,2,0,1,1,1,5,0,0,5,3,0
07/28/2020 08:55:00.00,5,17.4,4.6,2,3,0,0,3,11.7,2.8,1,2,0,0,5,15.0,8.1,0,5,0,0,8,14.25,9.8571428571,0,8,0,0,4,1,0,2,1,0,1,3,1,4,2,2
07/28/2020 09:00:00.00,4,12.5,5.2,0,4,0,0,0,0.0,0.0,0,0,0,0,7,12.0,7.7,0,7,0,0,4,15.25,3.8,0,4,0,0,3,1,0,0,0,0,6,1,0,4,0,0
07/28/2020 09:05:00.00,4,20.3,3.3,1,3,0,0,4,22.3,4.7,2,2,0,0,8,17.4,9.5,0,8,0,0,9,16.3333333333,8.24,0,9,0,0,2,2,0,2,0,2,4,3,1,6,2,1
07/28/2020 09:10:00.00,1,14.0,0.9,0,1,0,0,3,12.0,4.0,1,2,0,0,4,13.3,6.4,0,4,0,0,9,14.3333333333,9.7058823529,0,9,0,0,1,0,0,1,2,0,1,3,0,6,3,0
07/28/2020 09:15:00.00,5,12.2,4.3,2,3,0,0,3,13.0,2.8,2,1,0,0,5,21.0,4.4,0,5,0,0,7,16.2857142857,6.5,0,7,0,0,4,1,0,3,0,0,3,2,0,5,2,0
07/28/2020 09:20:00.00,4,13.8,4.3,1,3,0,0,5,14.2,5.1,3,2,0,0,7,15.3,5.5,0,7,0,0,8,15,5.875,0,8,0,0,2,1,1,2,3,0,5,2,0,6,2,0
07/28/2020 09:25:00.00,3,16.7,3.1,2,1,0,0,4,20.3,4.5,2,2,0,0,7,13.7,6.8,0,7,0,0,8,15.25,6.6363636364,0,8,0,0,1,2,0,3,0,1,3,4,0,6,2,0
07/28/2020 09:30:00.00,3,25.0,3.1,2,1,0,0,4,18.8,4.0,3,1,0,0,6,15.5,5.3,0,6,0,0,8,15.25,6.9047619048,0,8,0,0,2,1,0,3,1,0,4,2,0,4,4,0
07/28/2020 09:35:00.00,3,23.7,3.9,1,2,0,0,3,30.0,6.0,1,2,0,0,5,16.8,7.1,0,5,0,0,6,14.1666666667,7.8823529412,0,6,0,0,2,1,0,2,0,1,3,1,1,5,0,1
07/28/2020 09:40:00.00,4,14.3,2.8,0,4,0,0,4,23.5,3.0,1,3,0,0,10,16.1,12.1,0,10,0,0,11,15.0909090909,8.9310344828,0,11,0,0,2,2,0,3,1,0,4,2,4,8,1,2
07/28/2020 09:45:00.00,4,14.8,4.9,1,3,0,0,4,20.8,4.5,1,3,0,0,4,12.5,4.2,0,4,0,0,7,12.2857142857,5.5263157895,0,7,0,0,2,2,0,2,2,0,2,2,0,6,1,0
07/28/2020 09:50:00.00,3,12.3,7.2,0,3,0,0,5,30.2,13.6,1,4,0,0,3,15.3,4.2,0,3,0,0,2,18.5,2.4615384615,0,2,0,0,1,1,1,1,2,2,2,1,0,2,0,0
07/28/2020 09:55:00.00,5,26.0,6.1,2,3,0,0,4,19.0,4.7,3,1,0,0,3,8.0,2.3,0,3,0,0,4,13.25,4.75,0,4,0,0,3,2,0,3,1,0,3,0,0,4,0,0
07/28/2020 10:00:00.00,6,21.8,6.2,4,2,0,0,4,16.0,6.5,2,2,0,0,5,17.2,3.6,0,5,0,0,6,15.3333333333,5.0909090909,0,6,0,0,3,3,0,0,3,1,4,1,0,5,2,0
07/28/2020 10:05:00.00,7,19.1,7.8,5,2,0,0,2,15.5,4.7,1,1,0,0,6,14.0,5.6,0,6,0,0,6,13.8333333333,5.6666666667,0,6,0,0,3,3,1,0,1,1,5,0,1,5,1,0
07/28/2020 10:10:00.00,6,24.0,9.5,4,2,0,0,1,43.0,1.3,1,0,0,0,4,13.8,4.2,0,4,0,0,5,12.8,6.375,0,5,0,0,1,5,0,1,0,0,4,0,0,3,2,0
07/28/2020 10:15:00.00,9,22.3,8.9,5,4,0,0,4,20.3,10.4,1,3,0,0,4,13.3,3.4,0,4,0,0,6,13.8333333333,4,0,6,0,0,5,2,2,0,2,2,3,1,0,6,0,0
07/28/2020 10:20:00.00,4,23.8,3.6,0,4,0,0,3,24.0,3.3,2,1,0,0,11,16.5,9.8,0,11,0,0,7,13.1428571429,6.12,0,7,0,0,2,2,0,1,1,1,6,5,0,3,4,0
07/28/2020 10:25:00.00,8,14.3,7.0,3,5,0,0,1,10.0,0.7,0,1,0,0,7,13.4,8.8,0,7,0,0,6,12.1666666667,5.8181818182,0,6,0,0,5,3,0,1,0,0,5,0,2,3,3,0
07/28/2020 10:30:00.00,4,15.5,5.6,0,4,0,0,6,13.7,6.2,4,2,0,0,3,12.0,3.7,0,3,0,0,9,15.6666666667,6.9090909091,2,7,0,0,2,1,1,4,1,1,1,2,0,7,2,0
07/28/2020 10:35:00.00,6,20.8,5.3,1,5,0,0,8,18.9,6.1,3,5,0,0,4,11.5,2.3,0,4,0,0,10,15.9,7.1428571429,2,8,0,0,2,2,2,5,2,1,3,1,0,7,3,0
07/28/2020 10:40:00.00,3,20.3,4.2,0,3,0,0,3,13.0,3.8,1,2,0,0,6,17.0,9.8,0,6,0,0,6,18,4.7222222222,0,6,0,0,0,3,0,1,2,0,2,3,1,5,1,0
07/28/2020 10:45:00.00,5,12.8,4.8,2,3,0,0,2,17.5,2.5,1,1,0,0,5,16.6,6.8,0,5,0,0,5,14,5.4117647059,0,5,0,0,5,0,0,1,1,0,3,2,0,3,2,0
07/28/2020 10:50:00.00,6,18.5,4.0,0,6,0,0,6,13.0,3.3,6,0,0,0,6,16.5,6.8,0,6,0,0,9,15.4444444444,6.8148148148,0,9,0,0,6,0,0,6,0,0,1,4,1,5,4,0
07/28/2020 10:55:00.00,5,14.4,3.4,1,4,0,0,8,17.1,9.3,1,7,0,0,7,16.0,3.1,1,6,0,0,7,15.7142857143,5.0740740741,0,7,0,0,4,1,0,2,4,2,7,0,0,4,3,0
07/28/2020 11:00:00.00,6,14.8,6.2,1,5,0,0,3,21.3,3.5,2,1,0,0,4,13.8,3.5,0,4,0,0,7,15.4285714286,5.25,0,7,0,0,4,2,0,1,2,0,3,1,0,7,0,0
07/28/2020 11:05:00.00,3,16.7,3.0,0,3,0,0,3,12.7,3.7,1,2,0,0,9,12.8,7.1,0,9,0,0,8,12.625,6,0,8,0,0,0,3,0,2,0,1,8,1,0,7,1,0
07/28/2020 11:10:00.00,6,13.7,6.3,1,5,0,0,1,14.0,4.0,0,1,0,0,5,15.6,10.7,0,5,0,0,8,15.375,9.65,0,8,0,0,4,2,0,0,0,1,2,0,3,5,1,2
07/28/2020 11:15:00.00,8,18.6,5.1,2,6,0,0,7,15.1,5.6,4,3,0,0,7,14.6,3.8,0,7,0,0,9,12.6666666667,5.1612903226,0,9,0,0,5,3,0,4,2,1,5,2,0,8,1,0
07/28/2020 11:20:00.00,5,20.6,8.1,3,2,0,0,5,30.6,6.6,1,4,0,0,4,15.3,4.4,0,4,0,0,4,12.5,4.1666666667,0,4,0,0,2,1,2,2,3,0,3,1,0,3,1,0
07/28/2020 11:25:00.00,3,23.3,3.3,0,3,0,0,6,13.7,4.6,4,2,0,0,8,16.1,4.8,0,8,0,0,8,18.5,4.96,0,8,0,0,2,0,1,6,0,0,6,2,0,7,1,0
07/28/2020 11:30:00.00,8,19.9,5.9,3,5,0,0,4,24.5,3.9,2,2,0,0,6,14.7,5.3,0,6,0,0,11,13.1818181818,6.8275862069,0,11,0,0,4,4,0,1,2,1,3,2,1,8,3,0
07/28/2020 11:35:00.00,6,20.3,4.0,1,5,0,0,5,15.2,4.0,4,1,0,0,9,14.4,7.4,0,9,0,0,9,13.5555555556,6.6896551724,0,9,0,0,3,3,0,4,0,1,5,3,1,6,3,0
07/28/2020 11:40:00.00,14,22.1,11.2,5,9,0,0,9,17.0,10.8,6,3,0,0,3,12.7,2.7,0,3,0,0,2,13,1.5357142857,0,2,0,0,8,5,1,3,4,2,1,2,0,1,1,0
07/28/2020 11:45:00.00,5,13.4,4.8,2,3,0,0,4,12.8,4.2,2,2,0,0,3,14.0,2.8,0,3,0,0,7,12.4285714286,5.8947368421,0,7,0,0,4,1,0,4,0,0,2,1,0,6,1,0
07/28/2020 11:50:00.00,9,26.0,6.4,4,5,0,0,8,16.4,5.3,5,2,1,0,6,14.2,3.5,1,5,0,0,6,15,4.3448275862,0,6,0,0,5,4,0,5,3,0,5,1,0,4,2,0
07/28/2020 11:55:00.00,7,15.4,8.3,3,4,0,0,3,11.0,1.1,2,1,0,0,13,15.5,5.6,0,13,0,0,11,14.9090909091,5.5882352941,1,10,0,0,1,4,2,3,0,0,12,1,0,9,2,0
07/28/2020 12:00:00.00,11,19.8,6.3,1,10,0,0,11,20.5,6.6,8,3,0,0,7,16.3,4.0,0,7,0,0,10,14.8,5.641025641,0,10,0,0,3,8,0,4,6,1,4,3,0,6,4,0
07/28/2020 12:05:00.00,9,21.1,7.1,5,4,0,0,5,18.4,4.3,5,0,0,0,5,12.0,4.0,0,5,0,0,4,13.5,3.3043478261,0,4,0,0,8,1,0,3,2,0,4,1,0,4,0,0
07/28/2020 12:10:00.00,8,19.3,2.8,2,6,0,0,7,19.9,3.4,5,2,0,0,16,14.5,7.1,0,16,0,0,15,14.2666666667,6.3260869565,0,15,0,0,6,2,0,5,1,1,11,4,1,12,2,1
07/28/2020 12:15:00.00,9,15.8,5.4,1,8,0,0,5,14.8,3.6,2,3,0,0,9,15.0,4.5,0,9,0,0,13,13.1538461538,5.0833333333,2,11,0,0,6,2,1,1,4,0,7,1,1,12,1,0
07/28/2020 12:20:00.00,9,15.7,5.7,3,6,0,0,4,19.5,2.7,2,2,0,0,7,13.6,7.0,0,7,0,0,8,13.625,7,0,8,0,0,7,2,0,3,1,0,6,0,1,5,2,1
07/28/2020 12:25:00.00,10,16.5,5.9,2,8,0,0,6,22.0,3.9,3,3,0,0,10,14.9,4.9,0,10,0,0,10,16,4.9444444444,0,10,0,0,6,3,1,3,3,0,7,3,0,8,2,0
07/28/2020 12:30:00.00,9,23.9,6.2,4,5,0,0,8,24.8,10.2,4,4,0,0,4,12.8,2.6,0,4,0,0,6,14.1666666667,4.1111111111,0,6,0,0,8,0,1,3,3,2,3,1,0,5,1,0
07/28/2020 12:35:00.00,12,21.8,6.7,7,5,0,0,5,19.4,3.2,2,3,0,0,8,16.5,5.1,0,8,0,0,10,14.6,5.3714285714,0,10,0,0,6,6,0,2,3,0,6,1,1,9,1,0
07/28/2020 12:40:00.00,16,20.0,8.5,5,11,0,0,11,17.7,7.2,10,1,0,0,8,13.8,4.6,0,8,0,0,6,13.1666666667,3.512195122,0,6,0,0,8,7,1,5,4,2,5,2,1,3,2,1
07/28/2020 12:45:00.00,7,15.3,8.2,2,5,0,0,4,23.8,4.4,2,2,0,0,4,11.0,5.3,0,4,0,0,3,13.3333333333,2.7222222222,0,3,0,0,4,3,0,2,2,0,2,2,0,2,1,0
07/28/2020 12:50:00.00,9,19.0,5.6,3,6,0,0,11,17.9,6.0,8,3,0,0,11,14.3,4.7,0,11,0,0,9,15.8888888889,3.875,0,9,0,0,2,6,1,6,5,0,8,3,0,7,2,0
07/28/2020 12:55:00.00,8,23.3,7.0,5,3,0,0,7,15.1,8.3,3,4,0,0,6,14.0,6.2,0,6,0,0,6,14.6666666667,4.8518518519,0,6,0,0,2,6,0,1,4,2,2,2,2,2,4,0
07/28/2020 13:00:00.00,4,14.8,4.4,2,2,0,0,8,18.5,12.1,6,2,0,0,1,8.0,1.1,0,1,0,0,2,13,2.4,0,2,0,0,4,0,0,3,5,0,1,0,0,1,1,0
07/28/2020 13:05:00.00,8,14.0,6.1,3,5,0,0,5,17.6,2.9,4,1,0,0,13,14.8,6.7,0,13,0,0,13,15.7692307692,5.6153846154,1,12,0,0,4,3,1,4,0,1,7,6,0,10,3,0
07/28/2020 13:10:00.00,11,20.3,7.6,3,8,0,0,4,12.8,2.5,2,1,1,0,6,13.2,3.4,0,6,0,0,7,15.1428571429,4.8928571429,0,7,0,0,7,4,0,4,0,0,6,0,0,5,2,0
07/28/2020 13:15:00.00,10,19.7,4.3,7,3,0,0,9,22.3,5.0,7,2,0,0,12,16.4,6.3,0,12,0,0,14,15.3571428571,6.5777777778,0,14,0,0,6,4,0,3,5,1,9,1,2,8,5,1
07/28/2020 13:20:00.00,5,13.4,4.8,1,4,0,0,5,15.8,5.6,4,1,0,0,10,14.3,6.8,0,10,0,0,3,12.6666666667,3.5652173913,0,3,0,0,1,4,0,1,3,1,9,1,0,2,0,1
07/28/2020 13:25:00.00,8,15.1,4.3,4,4,0,0,3,12.3,1.9,2,1,0,0,13,15.0,7.7,0,13,0,0,10,15.6,6.6764705882,0,10,0,0,5,3,0,2,1,0,10,2,1,5,4,1
07/28/2020 13:30:00.00,10,19.5,6.0,5,5,0,0,8,22.8,6.0,6,2,0,0,11,16.7,6.5,0,11,0,0,11,14,6.05,0,11,0,0,2,8,0,4,2,2,6,4,1,6,5,0
07/28/2020 13:35:00.00,8,17.3,5.1,3,5,0,0,5,12.6,3.9,4,1,0,0,9,15.0,4.1,0,9,0,0,11,13.1818181818,8.7575757576,0,11,0,0,4,4,0,3,1,1,8,1,0,7,3,1
07/28/2020 13:40:00.00,7,22.6,5.1,1,6,0,0,8,16.9,4.8,8,0,0,0,9,13.8,6.8,0,9,0,0,8,12.875,4.34375,0,8,0,0,4,2,1,6,2,0,8,0,1,8,0,0
07/28/2020 13:45:00.00,12,16.6,7.1,4,8,0,0,9,14.7,6.9,4,5,0,0,7,17.1,4.3,0,7,0,0,6,16.6666666667,3.7647058824,0,6,0,0,9,2,1,5,3,1,4,3,0,3,3,0
07/28/2020 13:50:00.00,8,16.9,6.3,2,6,0,0,9,17.4,5.5,8,1,0,0,8,15.4,3.4,0,8,0,0,10,16.6,5.3428571429,0,10,0,0,3,4,1,4,5,0,8,0,0,7,3,0
07/28/2020 13:55:00.00,8,16.9,6.5,2,6,0,0,4,13.5,3.5,2,2,0,0,3,21.7,3.0,0,3,0,0,10,16.4,8.92,0,10,0,0,5,3,0,3,1,0,2,0,1,4,6,0
07/28/2020 14:00:00.00,2,29.0,2.3,1,1,0,0,4,15.3,4.0,0,4,0,0,5,12.6,5.1,0,5,0,0,8,16.5,8.6842105263,0,8,0,0,1,1,0,3,1,0,5,0,0,5,3,0
07/28/2020 14:05:00.00,13,14.2,5.6,6,7,0,0,9,13.9,5.1,6,3,0,0,7,13.1,3.3,0,7,0,0,9,13.8888888889,5.2894736842,0,9,0,0,8,5,0,5,4,0,5,2,0,6,2,1
07/28/2020 14:10:00.00,7,21.4,4.4,3,4,0,0,8,14.9,3.8,8,0,0,0,14,15.4,9.3,0,14,0,0,8,11.875,4.6315789474,0,8,0,0,4,2,1,5,3,0,6,8,1,5,3,0
07/28/2020 14:15:00.00,10,22.6,5.9,6,4,0,0,11,25.4,7.9,8,3,0,0,7,12.7,3.4,0,7,0,0,7,13.5714285714,3.9714285714,0,7,0,0,7,3,0,4,7,0,7,0,0,6,1,0
07/28/2020 14:20:00.00,13,17.7,7.5,6,7,0,0,7,15.4,5.0,4,3,0,0,5,15.4,3.0,0,5,0,0,8,13.75,4.6060606061,0,8,0,0,9,4,0,4,3,0,4,1,0,8,0,0
07/28/2020 14:25:00.00,7,14.6,7.5,4,3,0,0,11,13.9,12.8,10,1,0,0,5,13.6,2.9,0,5,0,0,8,13.75,5.3225806452,0,8,0,0,1,5,1,3,6,2,4,1,0,6,1,1
07/28/2020 14:30:00.00,4,18.3,3.7,1,3,0,0,5,15.2,3.4,2,3,0,0,9,13.3,4.4,0,9,0,0,10,15.1,7.5714285714,0,10,0,0,1,3,0,4,1,0,8,1,0,5,5,0
07/28/2020 14:35:00.00,13,19.5,8.1,7,6,0,0,10,16.5,9.0,8,2,0,0,5,11.6,2.3,0,5,0,0,6,14,3.7941176471,0,6,0,0,6,7,0,4,3,3,5,0,0,3,3,0
07/28/2020 14:40:00.00,8,18.5,6.2,4,4,0,0,6,16.5,3.5,6,0,0,0,7,14.0,3.8,0,7,0,0,9,15.7777777778,6,0,9,0,0,2,6,0,6,0,0,6,1,0,6,3,0
07/28/2020 14:45:00.00,11,18.2,5.6,5,6,0,0,12,24.3,5.9,11,1,0,0,14,13.1,5.8,0,14,0,0,13,15.1538461538,6.06,0,13,0,0,4,6,1,5,6,1,8,5,1,6,6,1
07/28/2020 14:50:00.00,10,19.5,7.2,4,6,0,0,10,10.3,5.4,8,2,0,0,5,11.4,2.6,0,5,0,0,9,15.5555555556,5.3235294118,0,9,0,0,5,4,1,6,4,0,4,1,0,7,2,0
07/28/2020 14:55:00.00,10,19.9,5.8,3,7,0,0,8,20.4,4.7,6,2,0,0,11,14.4,5.3,0,11,0,0,11,14.5454545455,5.1,0,11,0,0,6,3,1,2,6,0,8,3,0,7,4,0
07/28/2020 15:00:00.00,7,15.3,4.9,3,4,0,0,3,12.0,2.2,2,1,0,0,9,14.7,5.0,0,9,0,0,12,13.3333333333,8.1290322581,0,12,0,0,4,3,0,1,2,0,7,2,0,5,7,0
07/28/2020 15:05:00.00,11,16.5,5.9,5,6,0,0,9,16.4,5.3,8,1,0,0,9,15.4,3.6,0,9,0,0,9,14.3333333333,4.5789473684,0,9,0,0,7,4,0,4,5,0,8,1,0,7,2,0
07/28/2020 15:10:00.00,12,18.2,7.2,6,6,0,0,5,22.4,3.1,5,0,0,0,11,13.2,4.9,0,11,0,0,12,14.9166666667,7.825,0,12,0,0,7,3,2,2,3,0,8,3,0,7,4,1
07/28/2020 15:15:00.00,8,16.1,5.4,3,5,0,0,4,13.0,3.4,3,1,0,0,12,14.1,7.6,0,12,0,0,10,16.8,6.6176470588,0,10,0,0,4,3,1,0,4,0,7,4,1,6,3,1
07/28/2020 15:20:00.00,9,21.7,7.2,6,3,0,0,5,18.8,3.4,5,0,0,0,7,15.3,3.6,0,7,0,0,9,14.6666666667,5.7666666667,0,9,0,0,2,7,0,2,3,0,7,0,0,7,2,0
07/28/2020 15:25:00.00,7,15.3,6.1,3,4,0,0,2,30.5,1.3,2,0,0,0,8,12.0,5.4,0,8,0,0,8,12.125,6.2,1,7,0,0,4,3,0,2,0,0,7,1,0,5,3,0
07/28/2020 15:30:00.00,9,18.7,7.7,3,6,0,0,7,19.1,4.7,6,1,0,0,7,15.1,3.8,0,7,0,0,8,13.75,5.1612903226,0,8,0,0,2,6,1,4,3,0,6,1,0,4,4,0
07/28/2020 15:35:00.00,9,13.8,6.4,3,6,0,0,1,11.0,0.9,1,0,0,0,9,14.1,5.6,0,9,0,0,11,16.3636363636,7.2333333333,0,11,0,0,4,5,0,0,1,0,6,3,0,8,3,0
07/28/2020 15:40:00.00,8,12.0,4.1,1,7,0,0,7,17.0,5.6,6,1,0,0,8,11.3,4.7,0,8,0,0,10,14.2,6.0303030303,0,10,0,0,6,2,0,2,4,1,6,2,0,5,5,0
07/28/2020 15:45:00.00,13,18.8,9.2,10,3,0,0,8,16.5,6.3,6,2,0,0,6,10.8,4.7,0,6,0,0,6,12.8333333333,5.9696969697,0,6,0,0,5,8,0,4,2,2,2,3,1,4,1,1
07/28/2020 15:50:00.00,12,17.0,8.0,4,8,0,0,6,16.0,4.3,4,2,0,0,8,13.6,3.8,0,8,0,0,12,15.4166666667,6.2631578947,0,12,0,0,5,5,2,2,3,1,6,2,0,6,6,0
07/28/2020 15:55:00.00,7,18.6,4.4,4,3,0,0,4,26.0,2.3,4,0,0,0,15,13.3,6.4,0,15,0,0,17,16.0588235294,8.1627906977,0,17,0,0,2,4,1,1,3,0,12,3,0,12,5,0
07/28/2020 16:00:00.00,9,23.0,6.9,4,5,0,0,3,20.0,2.6,3,0,0,0,7,12.9,4.9,0,7,0,0,8,15.125,5.7037037037,0,8,0,0,5,4,0,1,2,0,5,2,0,6,2,0
07/28/2020 16:05:00.00,11,15.7,7.3,2,9,0,0,9,14.0,7.4,8,0,1,0,14,14.9,6.8,0,14,0,0,10,14.1,4.8636363636,0,10,0,0,3,7,1,3,4,2,9,4,1,7,3,0
07/28/2020 16:10:00.00,11,16.9,9.9,5,6,0,0,5,13.0,4.0,3,2,0,0,5,13.0,3.7,0,5,0,0,4,15.75,2.84,0,4,0,0,5,6,0,4,1,0,4,1,0,3,1,0
07/28/2020 16:15:00.00,7,15.7,4.1,1,6,0,0,2,11.5,0.9,0,2,0,0,10,14.0,4.4,0,10,0,0,18,16.6666666667,9.4324324324,0,18,0,0,3,4,0,2,0,0,10,0,0,13,5,0
07/28/2020 16:20:00.00,10,21.1,7.5,5,5,0,0,10,21.0,7.6,7,3,0,0,4,11.8,2.1,0,4,0,0,8,14.25,5.40625,0,8,0,0,4,6,0,3,7,0,4,0,0,2,6,0
07/28/2020 16:25:00.00,12,20.6,10.3,3,9,0,0,6,17.0,3.8,4,2,0,0,10,16.0,5.6,1,9,0,0,8,16.5,4.8611111111,1,7,0,0,1,10,1,2,4,0,7,2,1,4,4,0
07/28/2020 16:30:00.00,7,21.9,4.4,7,0,0,0,6,18.0,3.2,5,1,0,0,10,16.8,4.6,0,10,0,0,13,14.7692307692,8.5,0,13,0,0,6,0,1,5,1,0,8,2,0,5,7,1
07/28/2020 16:35:00.00,13,21.4,6.5,4,9,0,0,11,20.0,7.6,11,0,0,0,14,14.6,5.0,0,14,0,0,12,14.3333333333,5.38,0,12,0,0,3,9,1,6,2,3,11,3,0,5,7,0
07/28/2020 16:40:00.00,9,18.3,4.0,7,2,0,0,8,18.6,3.8,7,1,0,0,15,15.5,5.5,0,15,0,0,16,14.9375,7.0416666667,1,15,0,0,3,6,0,3,5,0,12,3,0,8,8,0
07/28/2020 16:45:00.00,13,23.8,9.7,8,5,0,0,6,13.5,5.2,4,2,0,0,7,12.4,3.4,0,7,0,0,12,14.5,8.1842105263,0,12,0,0,5,7,1,4,1,1,6,0,1,8,3,1
07/28/2020 16:50:00.00,13,16.9,9.1,5,8,0,0,9,13.9,9.6,8,1,0,0,7,15.0,3.0,0,7,0,0,11,14.6363636364,5.075,1,10,0,0,8,4,1,3,3,3,6,1,0,9,2,0
07/28/2020 16:55:00.00,8,14.8,7.3,4,4,0,0,3,16.3,3.3,3,0,0,0,7,17.1,5.6,0,7,0,0,5,13.6,4.0869565217,0,5,0,0,5,3,0,1,2,0,6,1,0,4,1,0
07/28/2020 17:00:00.00,11,15.8,7.9,5,6,0,0,12,16.8,6.6,8,4,0,0,9,14.3,4.1,0,9,0,0,9,14.4444444444,5.1707317073,0,9,0,0,3,7,1,6,6,0,7,2,0,5,3,1
07/28/2020 17:05:00.00,11,18.1,5.9,5,6,0,0,9,21.7,6.3,8,1,0,0,10,16.3,3.9,1,9,0,0,12,17.4166666667,4.8571428571,1,11,0,0,6,5,0,5,3,1,8,2,0,10,2,0
07/28/2020 17:10:00.00,9,12.9,8.5,2,7,0,0,5,17.2,8.3,3,2,0,0,9,14.8,5.5,0,9,0,0,7,12.4285714286,5.0666666667,0,7,0,0,6,2,1,2,1,2,7,2,0,3,4,0
07/28/2020 17:15:00.00,12,15.2,10.5,6,6,0,0,8,15.5,4.4,8,0,0,0,9,13.9,3.9,0,9,0,0,10,14.4,5.358974359,0,10,0,0,6,4,2,6,2,0,8,1,0,8,2,0
07/28/2020 17:20:00.00,3,25.7,2.0,2,1,0,0,6,18.5,9.3,4,2,0,0,8,15.1,4.5,0,8,0,0,12,16.3333333333,8.2413793103,0,12,0,0,2,1,0,1,3,2,8,0,0,8,4,0
07/28/2020 17:25:00.00,9,21.0,7.8,6,3,0,0,6,19.2,3.9,3,3,0,0,13,15.1,5.7,0,13,0,0,9,15.3333333333,5.1081081081,0,9,0,0,2,6,1,2,4,0,11,2,0,6,3,0
07/28/2020 17:30:00.00,9,16.7,5.1,4,5,0,0,5,27.6,2.6,5,0,0,0,14,17.7,7.5,0,14,0,0,13,17.1538461538,6.5365853659,0,13,0,0,4,5,0,4,1,0,11,2,1,7,6,0
07/28/2020 17:35:00.00,20,17.5,10.4,10,10,0,0,9,13.4,3.9,9,0,0,0,10,15.9,3.0,0,10,0,0,16,15.3125,5.6181818182,1,15,0,0,8,9,3,6,1,2,9,1,0,11,5,0
07/28/2020 17:40:00.00,7,12.7,4.1,1,6,0,0,9,19.3,6.4,6,3,0,0,11,18.4,5.8,0,11,0,0,9,18.5555555556,5.7222222222,0,9,0,0,5,1,1,3,5,1,9,2,0,5,3,1
07/28/2020 17:45:00.00,10,12.8,5.6,6,4,0,0,5,12.0,2.6,5,0,0,0,9,14.7,3.8,0,9,0,0,12,13.8333333333,6.5555555556,0,12,0,0,5,5,0,4,1,0,9,0,0,9,3,0
